Gene ID,Gene Name,Design Element,'mbf1c mutant' vs 'wild type' at '0 minute'.foldChange,'mbf1c mutant' vs 'wild type' at '0 minute'.pValue,'mbf1c mutant' vs 'wild type' at '0 minute'.tStat,'mbf1c mutant' vs 'wild type' at '20 minute'.foldChange,'mbf1c mutant' vs 'wild type' at '20 minute'.pValue,'mbf1c mutant' vs 'wild type' at '20 minute'.tStat,'mbf1c mutant' vs 'wild type' at '60 minute'.foldChange,'mbf1c mutant' vs 'wild type' at '60 minute'.pValue,'mbf1c mutant' vs 'wild type' at '60 minute'.tStat
AT1G06430,FTSH8,262626_at,-0.3,0.953143672175718,-1.48402484670639,,,,,,
AT1G06450,CAF1-1,262624_at,0.1,0.953143672175718,1.32295059955138,,,,,,
AT1G06500,AT1G06500,262631_at,0.1,0.961582358355734,0.511069847820137,,,,,,
AT1G06530,PMD2,262621_at,0.2,0.954253784789457,0.868669891012669,,,,,,
AT1G06560,AT1G06560,262618_at,0.1,0.959171010660004,0.613670218166188,,,,,,
AT1G06570,HPD,262635_at,-0.6,0.953143672175718,-1.35915338446981,-0.4,0.894523619049639,-0.737307832210327,-0.6,0.690458826834404,-1.36599870020787
AT1G06580,AT1G06580,262627_at,0.2,0.953143672175718,1.51881849771515,,,,,,
AT1G06590,APC5,262617_at,0.3,0.953143672175718,2.37141771894452,,,,,,
AT1G06640,AT1G06640,262637_at,0.1,0.966452325564142,0.420877368837333,,,,,,
AT1G06650,AT1G06650,262638_at,0.1,0.954458871645888,0.82624729046807,,,,,,
AT1G06670,NIH,262636_at,0.1,0.965318319131204,0.437585125870083,,,,,,
AT1G06710,AT1G06710,260826_at,-0.1,0.953143672175718,-0.905821545901183,,,,,,
AT1G06720,AT1G06720,260824_at,0.4,0.953143672175718,1.03482163852909,,,,,,
AT1G06730,AT1G06730,260834_at,0.1,0.953143672175718,1.06600238257573,,,,,,
AT1G06750,AT1G06750,260828_at,-0.2,0.953143672175718,-1.44713898043726,,,,,,
AT1G06760,AT1G06760,260830_at,0.1,0.953143672175718,1.15218451552774,,,,,,
AT1G06780,GAUT6,260832_at,-0.3,0.953143672175718,-2.81551926691286,,,,,,
AT1G06790,AT1G06790,260822_at,0.2,0.959171010660004,0.716119290371462,,,,,,
AT1G06800,PLA-I{gamma}1,260833_at,-0.2,0.953143672175718,-1.4650425285235,,,,,,
AT1G06820,CRTISO,260821_at,-0.1,0.959171010660004,-0.702533124709742,,,,,,
AT1G06830,GRXS11,260831_at,-0.2,0.953143672175718,-1.20023205626859,,,,,,
AT1G06840,AT1G06840,260820_at,-0.4,0.953143672175718,-2.9812882641149,,,,,,
AT1G06850,AtbZIP52,260819_at,-0.1,0.953143672175718,-0.916608275337544,,,,,,
AT1G06930,AT1G06930,260816_at,0.1,0.953143672175718,0.923488753745596,,,,,,
AT1G06950,TIC110,260815_at,0.2,0.954253784789457,0.881437998616861,,,,,,
AT1G06960,AT1G06960,256052_at,0.2,0.953143672175718,1.74917447706271,,,,,,
AT1G06970,CHX14,256051_at,-0.2,0.953143672175718,-1.63499011516242,,,,,,
AT1G06980,AT1G06980,256066_at,-0.1,0.959328898362578,-0.5614277655065,,,,,,
AT1G07000,ATEXO70B2,256050_at,-0.4,0.953143672175718,-1.60358151938231,,,,,,
AT1G07010,AT1G07010,256049_at,-0.3,0.953143672175718,-2.48196704494972,,,,,,
AT1G07025,AT1G07025,256048_at,-0.2,0.953143672175718,-1.39231318573007,,,,,,
AT1G07040,AT1G07040,256061_at,0.1,0.957440716376245,0.755076089236444,,,,,,
AT1G07050,AT1G07050,256060_at,0.3,0.959171010660004,0.589457004977929,-0.2,0.980970254397728,-0.202353431775475,0.8,0.849707720434985,0.729716793067918
AT1G07060,AT1G07060,256047_at,0.2,0.953143672175718,1.43239107298349,,,,,,
AT1G07070,RPL35AA,256065_at,0.3,0.953143672175718,1.02205947964223,,,,,,
AT1G07080,AT1G07080,256034_at,-0.1,0.963964596032026,-0.454817265948413,,,,,,
AT1G07110,FKFBP,256036_at,-0.2,0.954458871645888,-0.850643445261696,,,,,,
AT1G07128,AT1G07128,256046_at,-0.1,0.953143672175718,-1.02058620804123,,,,,,
AT1G07160,AT1G07160,256044_at,-0.1,0.961737379567544,-0.504541109725119,,,,,,
AT1G07170,AT1G07170,256067_at,-0.1,0.959171010660004,-0.56450509187039,,,,,,
AT1G07180,NDA1,256057_at,-0.8,0.953143672175718,-1.80380640586368,-0.2,0.956275549098692,-0.34737805766232,-1.0,0.66321024905305,-1.47804106151945
AT1G07210,AT1G07210,256043_at,0.2,0.959171010660004,0.656121895662798,,,,,,
AT1G07220,AT1G07220,256042_at,-0.1,0.953143672175718,-1.11395798719452,,,,,,
AT1G07230,NPC1,256041_at,-0.1,0.959171010660004,-0.704163986985957,,,,,,
AT1G07240,UGT71C5,256058_at,-0.3,0.953143672175718,-1.4223976220162,,,,,,
AT1G07270,CDC6B,256040_at,0.2,0.953143672175718,0.97395210070812,,,,,,
AT1G07280,AT1G07280,261075_at,0.1,0.954458871645888,0.845671335938704,,,,,,
AT1G07290,GONST2,261074_at,0.1,0.959466030091925,0.559764421352124,,,,,,
AT1G07320,RPL4,261078_at,-0.1,0.962312862935318,-0.482205708076295,,,,,,
AT1G07350,SR45A,261081_at,-0.1,0.959171010660004,-0.580465235448091,,,,,,
AT1G07360,AT1G07360,261082_at,0.1,0.962312862935318,0.481621149720473,,,,0.2,0.925368743189655,0.53589140786611
AT1G07370,PCNA,261080_at,0.1,0.953143672175718,0.900498839264659,,,,,,
AT1G07380,AT1G07380,261071_at,-0.2,0.953143672175718,-1.03248793598995,,,,,,
AT1G07390,AtRLP1,261070_at,-0.1,0.959171010660004,-0.685250424727846,,,,,,
AT1G07410,RABA2B,261069_at,-0.1,0.954458871645888,-0.805527709123948,,,,,,
AT1G07430,AIP1,261077_at,-0.1,0.954458871645888,-0.802285379229325,,,,,,
AT1G07440,AT1G07440,261084_at,0.1,0.967591374490665,0.38919912793218,,,,,,
AT1G07460,AT1G07460,261067_at,-0.1,0.953143672175718,-0.98241603856743,,,,,,
AT1G07500,SMR5,261065_at,,,,-0.2,0.980970254397728,-0.216393222963449,-0.7,0.847710136311089,-0.789143125208383
AT1G07510,FTSH10,261064_at,-0.1,0.966315474090641,-0.421610297765234,,,,,,
AT1G07520,AT1G07520,261063_at,-0.1,0.953143672175718,-0.899278638247333,,,,,,
AT1G07530,SCL14,261062_at,-0.1,0.954253784789457,-0.878283482941962,,,,,,
AT1G07540,TRP5,261061_at,-0.1,0.96502227053573,-0.443792805673415,,,,,,
AT1G07550,AT1G07550,261091_at,-0.1,0.959171010660004,-0.716007719172947,,,,,,
AT1G07570,APK1A,261089_at,-0.2,0.953143672175718,-0.959167505705581,,,,,,
AT1G07590,AT1G07590,261088_at,0.2,0.953143672175718,1.66599950419214,,,,,,
AT1G07610,MT1C,261410_at,-0.2,0.953143672175718,-1.09331968097932,,,,,,
AT1G07615,ATOBGM,261435_at,0.1,0.962312862935318,0.490165879961595,,,,,,
AT1G07640,OBP2,261409_at,-0.1,0.960991140134083,-0.538465178958544,,,,,,
AT1G07680,AT1G07680,261432_at,-0.2,0.953143672175718,-1.56207936721306,,,,,,
AT1G07700,AT1G07700,261417_at,-0.1,0.96502227053573,-0.441683327440505,,,,,,
AT1G07720,KCS3,261420_at,-0.2,0.953143672175718,-1.77264125112213,,,,,,
AT1G07740,AT1G07740,261463_at,-0.3,0.953143672175718,-2.96405752338479,,,,,,
AT1G07790,HTB1,261411_at,0.3,0.953143672175718,1.31539294314816,,,,,,
AT1G07795,AT1G07795,261414_at,-0.1,0.958063966855152,-0.74259340618738,,,,,,
AT1G07840,AT1G07840,261419_at,0.1,0.959171010660004,0.700446693926387,,,,,,
AT1G07870,AT1G07870,261436_at,-0.2,0.953143672175718,-1.95792072089449,,,,,,
AT1G07890,APX1,261412_at,0.2,0.954458871645888,0.855426884645882,,,,,,
AT1G07910,ATRNL,260677_at,0.1,0.954458871645888,0.799321218584099,,,,,,
AT1G07970,AT1G07970,260678_at,0.1,0.953143672175718,1.15839061425584,,,,,,
AT1G07980,NF-YC10,260622_at,-0.1,0.959171010660004,-0.699034229063532,,,,,,
AT1G07990,AT1G07990,260679_at,-0.1,0.966726010498673,-0.399264998685496,,,,,,
AT1G08030,TPST,260647_at,0.1,0.953143672175718,1.18412988025123,,,,,,
AT1G08040,AT1G08040,260626_at,0.2,0.953143672175718,1.41081151786994,,,,,,
AT1G08060,MOM,260625_at,-0.2,0.953143672175718,-1.21151385197816,,,,,,
AT1G08070,PCMP-H12,260620_at,0.1,0.953143672175718,1.08731258486474,,,,,,
AT1G08090,NRT2.1,260623_at,0.4,0.953143672175718,2.48256798772208,,,,,,
AT1G08110,AT1G08110,260619_at,-0.1,0.959171010660004,-0.610683524817781,,,,,,
AT1G08130,LIG1,261810_at,0.3,0.953143672175718,2.07721502630033,,,,,,
AT1G08170,AT1G08170,261755_at,-0.1,0.953143672175718,-0.975793566411643,,,,,,
AT1G08180,SMR2,261817_at,-0.4,0.953143672175718,-1.85212027579895,,,,,,
AT1G08190,VPS41,261783_at,0.1,0.959171010660004,0.60901352745127,,,,,,
AT1G08210,AT1G08210,261757_at,0.1,0.962908565860548,0.474861055173936,,,,,,
AT1G08220,AT1G08220,261784_at,-0.1,0.954458871645888,-0.79559376272955,,,,,,
AT1G08230,GAT1,261785_at,-0.3,0.953143672175718,-1.71715082048559,,,,,,
AT1G08250,ADT6,261758_at,-0.3,0.953143672175718,-1.42244698382415,,,,,,
AT1G08280,GALT29A,261813_at,-0.2,0.953143672175718,-1.16628126209963,,,,,,
AT1G08310,AT1G08310,261814_at,0.1,0.959171010660004,0.696496415479438,,,,,,
AT1G08315,AT1G08315,261756_at,-0.1,0.957569942940316,-0.748616016015813,,,,,,
AT1G08320,TGA9,261815_at,-0.2,0.953143672175718,-1.85164428243371,,,,,,
AT1G08340,ROPGAP5,261809_at,-0.3,0.953143672175718,-1.0023843249077,,,,,,
AT1G08350,TMN5,261747_at,-0.4,0.953143672175718,-2.7268051171618,,,,,,
AT1G08360,RPL10AA,261694_at,0.1,0.971157310946901,0.352119667007394,,,,,,
AT1G08390,AT1G08390,261742_at,-0.2,0.953143672175718,-1.20005790104473,,,,,,
AT1G08450,CRT3,261692_at,-0.1,0.959171010660004,-0.661208595351299,,,,,,
AT1G08460,HDA8,261720_at,-0.2,0.953143672175718,-1.01750073998045,,,,,,
AT1G08470,SSL3,261696_at,-0.1,0.953143672175718,-1.03511500824604,,,,,,
AT1G08480,SDH6,261721_at,0.1,0.959171010660004,0.651909681710601,,,,,,
AT1G08490,NFS2,261744_at,-0.2,0.953143672175718,-1.7154158230875,,,,,,
AT1G08500,ENODL18,261745_at,-0.1,0.981130018794951,-0.229987088717844,,,,,,
AT1G08510,FATB,261722_at,-0.3,0.953143672175718,-1.39951079007216,,,,,,
AT1G08520,CHLD,261695_at,0.1,0.953143672175718,1.03320103969686,,,,,,
AT1G08550,VDE1,264799_at,0.1,0.980371265573574,0.241473768265598,,,,,,
AT1G08560,KN,264802_at,0.3,0.953143672175718,1.76621662305451,,,,,,
AT1G08570,ACHT4,264779_at,-0.1,0.961582358355734,-0.511068673831357,,,,,,
AT1G08580,AT1G08580,264803_at,0.3,0.953143672175718,1.27635574466582,,,,,,
AT1G08590,PXL1,264804_at,-0.1,0.954458871645888,-0.795614679465849,,,,,,
AT1G08620,PKDM7D,264792_at,0.3,0.953143672175718,2.02662509130978,,,,,,
AT1G08640,CJD1,264811_at,0.1,0.975219922084204,0.295909478120391,,,,,,
AT1G08650,PPCK1,264783_at,-0.2,0.953143672175718,-1.2839563897507,,,,,,
AT1G08670,AT1G08670,264794_at,-0.2,0.953143672175718,-1.45682962060126,,,,,,
AT1G08680,ZIGA4,264796_at,0.1,0.965318319131204,0.437296982214966,,,,,,
AT1G08707,AT1G08707,261946_at,-0.3,0.953143672175718,-1.02256647443062,,,,,,
AT1G08720,EDR1,264780_at,-0.2,0.954253784789457,-0.879791730731963,,,,,,
AT1G08730,XI-C,264798_at,0.2,0.953143672175718,1.48176154142898,,,,,,
AT1G08770,PRA1E,264808_at,-0.4,0.953143672175718,-2.64891897461152,,,,,,
AT1G08780,AIP3,264778_at,0.2,0.953143672175718,1.26350055796746,,,,,,
AT1G08800,MYOB1,264800_at,-0.1,0.970852086122508,-0.356117403710437,,,,,,
AT1G08810,MYB60,264782_at,-0.2,0.953143672175718,-2.12358793096879,,,,,,
AT1G08830,CSD 1.00,264809_at,-0.2,0.969577963382233,-0.366264724004237,-1.5,0.21247288688956,-2.29675623657306,-1.1,0.438041905800954,-2.21370656242042
AT1G08860,BON3,264646_at,0.1,0.960991140134083,0.533273570972934,,,,,,
AT1G08880,HTA5,264651_at,0.3,0.953143672175718,1.39209460081082,,,,,,
AT1G08920,ESL1,264652_at,0.1,0.970852086122508,0.359214157375241,,,,,,
AT1G08930,ERD6,264624_at,-0.7,0.953143672175718,-2.22944023599466,,,,,,
AT1G08970,NFYC9,264650_at,-0.1,0.967591374490665,-0.389530545074007,,,,,,
AT1G08980,AMI1,264653_at,0.2,0.954253784789457,0.867529445147943,,,,,,
AT1G09030,NFYB4,264642_at,0.2,0.953143672175718,1.63690365128737,,,,,,
AT1G09060,AT1G09060,264649_at,-0.1,0.971914438472513,-0.332524940790656,,,,,,
AT1G09070,SRC2,264655_at,-0.2,0.953143672175718,-1.46345934232332,,,,0.8,0.633734914713176,1.56707255094364
AT1G09080,MED37B,264648_at,0.1,0.961520270268962,0.513507734338355,,,,,,
AT1G09100,RPT5B,264657_at,0.1,0.97789172737511,0.268500460948715,,,,,,
AT1G09130,AT1G09130,264641_at,-0.1,0.973879941402556,-0.317568473734253,,,,,,
AT1G09140,SR30,264255_at,-0.3,0.953143672175718,-1.47950130220025,,,,,,
AT1G09170,AT1G09170,264253_at,0.1,0.953143672175718,1.10277428993081,,,,,,
AT1G09180,ATSAR1,264252_at,0.1,0.959171010660004,0.689558936318839,,,,,,
AT1G09190,PCMP-E70,264251_at,-0.1,0.963964596032026,-0.462571117789295,,,,,,
AT1G09200,HTR2,264262_at,0.2,0.953143672175718,1.07414688974431,,,,,,
AT1G09210,CRT2,264260_at,0.3,0.953143672175718,1.16369420823841,,,,,,
AT1G09240,NAS3,264261_at,-0.2,0.965482010365414,-0.429921999928061,,,,,,
AT1G09250,BHLH149,264264_at,-0.3,0.953143672175718,-1.30383239630179,,,,,,
AT1G09280,STR6,264265_at,-0.1,0.960040916962731,-0.547972306510892,,,,,,
AT1G09290,AT1G09290,264259_at,0.3,0.953143672175718,2.49717722134904,,,,,,
AT1G09300,ICP55,263707_at,0.2,0.953143672175718,1.13183918252623,,,,,,
AT1G09330,ECH,263710_at,0.1,0.953143672175718,1.07060102117104,,,,,,
AT1G09350,GOLS3,264511_at,0.3,0.953143672175718,0.917634055203373,,,,,,
AT1G09390,AT1G09390,264501_at,-0.3,0.953143672175718,-1.0765700435709,,,,,,
AT1G09400,AT1G09400,264502_at,0.2,0.953143672175718,1.56455095778474,,,,,,
AT1G09415,NIMIN-3,264507_at,0.3,0.953143672175718,1.62515997117066,,,,,,
AT1G09420,G6PD4,264513_at,0.3,0.953143672175718,1.31613744274916,,,,,,
AT1G09430,ACLA-3,264504_at,-0.1,0.959171010660004,-0.603271066117152,,,,,,
AT1G09440,AT1G09440,264549_at,-0.1,0.953143672175718,-0.925390406775798,,,,,,
AT1G09450,HASPIN,264550_at,0.2,0.953143672175718,1.29340674135436,,,,,,
AT1G09500,AT1G09500,264514_at,-0.2,0.953143672175718,-1.19897801700531,,,,,,
AT1G09510,AT1G09510,264554_at,-0.2,0.953143672175718,-1.4293786234645,,,,,,
AT1G09530,PIF3,264510_at,-0.4,0.953143672175718,-1.6601936310737,,,,,,
AT1G09550,PAE1,264557_at,-0.2,0.953143672175718,-1.78066535007347,,,,,,
AT1G09560,GLP4,264506_at,-0.5,0.953143672175718,-2.78708982143084,,,,,,
AT1G09575,AT1G09575,264512_at,-0.3,0.953143672175718,-1.16831553546228,,,,,,
AT1G09600,AT1G09600,264558_at,0.2,0.953143672175718,2.16987910636327,,,,,,
AT1G09620,AT1G09620,264705_at,0.2,0.953143672175718,1.50224869125013,,,,,,
AT1G09630,RABA2A,264669_at,0.1,0.953143672175718,1.23364956667056,,,,,,
AT1G09660,AT1G09660,264664_at,-0.1,0.962312862935318,-0.482102834121666,,,,,,
AT1G09700,DRB1,264677_at,0.1,0.960040916962731,0.545442740769248,,,,,,
AT1G09730,AT1G09730,264707_at,0.1,0.959171010660004,0.585848666831639,,,,,,
AT1G09740,AT1G09740,264708_at,-0.1,0.981427752434453,-0.218265329597705,,,,,,
AT1G09750,AED 3.00,264672_at,0.2,0.954458871645888,0.809856360679731,,,,,,
AT1G09770,CDC5,264709_at,0.1,0.96649378439825,0.414929638071207,,,,,,
AT1G09780,PGM1,264668_at,0.2,0.953143672175718,1.31740415028203,,,,,,
AT1G09790,COBL6,264710_at,-0.1,0.954253784789457,-0.867283020002268,,,,,,
AT1G09795,HISN1B,264673_at,0.1,0.953143672175718,1.02928734162974,,,,,,
AT1G09800,AT1G09800,264711_at,0.3,0.953143672175718,1.72349801483986,,,,,,
AT1G09810,ECT11,264712_at,0.2,0.953143672175718,1.77446954276324,,,,,,
AT1G09830,PUR2,264675_at,0.1,0.959171010660004,0.61084466861269,,,,,,
AT1G09840,ASK10,264686_at,-0.1,0.959171010660004,-0.586283903190549,,,,,,
AT1G09870,AT1G09870,264676_at,0.1,0.959171010660004,0.635718512253317,,,,,,
AT1G09900,AT1G09900,264689_at,0.2,0.953143672175718,1.08129040315132,,,,,,
AT1G09910,AT1G09910,264658_at,0.1,0.962312862935318,0.484020199276275,,,,,,
AT1G09920,AT1G09920,264671_at,0.1,0.959171010660004,0.630011071050214,,,,,,
AT1G09930,OPT2,264659_at,-0.1,0.96502227053573,-0.443229166462495,,,,,,
AT1G09950,RAS1,264661_at,,,,,,,0.7,0.798977373044459,0.923309307215874
AT1G09970,LRR XI-23,264663_at,-0.4,0.953143672175718,-2.396318298626,,,,,,
AT1G09980,AT1G09980,264518_at,-0.1,0.953143672175718,-0.962045779483911,,,,,,
AT1G10000,AT1G10000,264519_at,-0.2,0.953143672175718,-1.24638543286942,,,,,,
AT1G10010,AAP8,264520_at,-0.1,0.957569942940316,-0.744399665314746,,,,,,
AT1G10020,AT1G10020,264521_at,-0.3,0.953143672175718,-0.909170397052824,,,,-0.2,0.979083708646236,-0.347289159190948
AT1G10030,ERG28,264523_at,0.1,0.953143672175718,1.06586563347328,,,,,,
AT1G10050,AT1G10050,264522_at,-0.1,0.959969180017631,-0.554431415848541,,,,,,
AT1G10060,ATBCAT-1,264525_at,-0.1,0.963964596032026,-0.468085269197281,,,,,,
AT1G10090,AT1G10090,264515_at,0.2,0.953143672175718,1.38231216606006,,,,,,
AT1G10110,AT1G10110,257417_at,-0.2,0.953143672175718,-1.27406618938459,,,,,,
AT1G10130,ECA3,264526_at,0.2,0.953143672175718,1.26463933741132,,,,,,
AT1G10140,AT1G10140,264467_at,-0.3,0.953143672175718,-0.991086329814355,,,,,,
AT1G10150,PP2A10,264463_at,0.1,0.960991140134083,0.525627241164931,,,,,,
AT1G10170,ATNFXL1,264460_at,,,,,,,0.1,0.99420383898272,0.128173597385344
AT1G10200,WLIM1,264462_at,0.1,0.964597027331126,0.449129270055759,,,,,,
AT1G10210,MPK1,264405_at,-0.5,0.953143672175718,-1.51574139503277,,,,,,
AT1G10230,ASK18,264465_at,0.1,0.958774771788813,0.733097453840071,,,,,,
AT1G10270,GRP23,264452_at,0.2,0.954458871645888,0.825441960898307,,,,,,
AT1G10290,DRP2A,264406_at,0.2,0.953143672175718,1.3607145641626,,,,,,
AT1G10360,GSTU18,264435_at,-0.1,0.959171010660004,-0.68418884013379,,,,,,
AT1G10370,GSTU17,264436_at,-0.3,0.954458871645888,-0.799651601649719,,,,,,
AT1G10380,AT1G10380,264466_at,-0.2,0.953143672175718,-1.19201644847204,,,,,,
AT1G10430,PP2A2,263235_at,-0.2,0.953143672175718,-1.51741927035346,,,,,,
AT1G10460,GLP7,263211_at,0.1,0.959969180017631,0.553603117262579,,,,,,
AT1G10470,ARR4,263236_at,-0.3,0.953143672175718,-1.44404002086624,,,,,,
AT1G10490,AT1G10490,263255_at,0.1,0.966726010498673,0.403141566445197,,,,,,
AT1G10522,PRIN2,263209_at,0.4,0.953143672175718,1.16342385777578,,,,,,
AT1G10530,AT1G10530,257450_at,0.1,0.966315474090641,0.422653071501111,,,,,,
AT1G10550,XTH33,263207_at,-0.1,0.959171010660004,-0.625920734690658,,,,,,
AT1G10560,PUB18,263259_at,0.1,0.954458871645888,0.780864604230601,,,,,,
AT1G10570,ULP1C,263260_at,0.1,0.962312862935318,0.482934142173296,,,,,,
AT1G10585,BHLH167,263210_at,-0.3,0.953143672175718,-2.12164103518826,,,,,,
AT1G10610,BHLH90,263237_at,-0.1,0.953143672175718,-1.22655172132935,,,,,,
AT1G10630,ATARFA1F,261831_at,0.2,0.953143672175718,0.965072973386427,,,,,,
AT1G10640,AT1G10640,261834_at,0.7,0.953143672175718,1.50886326157679,0.4,0.900216671381861,0.644730105100361,-0.7,0.673443761831263,-1.44451664945267
AT1G10650,AT1G10650,261832_at,0.1,0.971336556173919,0.349476733010774,,,,,,
AT1G10660,AT1G10660,257477_at,0.1,0.966726010498673,0.410228472145622,,,,,,
AT1G10670,ACLA-1,261833_at,-0.1,0.953143672175718,-1.01271952185719,,,,,,
AT1G10690,SMR8,262788_at,0.1,0.962312862935318,0.482410680209881,,,,,,
AT1G10700,PRS3,262762_at,-0.2,0.953143672175718,-0.955196942745796,,,,,,
AT1G10720,AT1G10720,262761_at,-0.1,0.961737379567544,-0.498019164891487,,,,,,
AT1G10740,AT1G10740,262786_at,-0.2,0.959171010660004,-0.718278657934523,,,,,,
AT1G10760,GWD1,262784_at,0.3,0.953143672175718,1.0284093870574,,,,,,
AT1G10770,AT1G10770,262760_at,0.1,0.959171010660004,0.704050997227775,,,,,,
AT1G10780,AT1G10780,262758_at,0.2,0.953143672175718,0.925716079898864,,,,,,
AT1G10800,AT1G10800,262759_at,-0.1,0.954458871645888,-0.773725652540776,,,,,,
AT1G10810,AT1G10810,262789_at,0.1,0.953143672175718,0.990680836743972,,,,,,
AT1G10830,Z-ISO,262791_at,-0.1,0.959171010660004,-0.649882293537881,,,,,,
AT1G10840,TIF3H1,262790_at,-0.1,0.963964596032026,-0.455014358376687,,,,,,
AT1G10850,AT1G10850,262783_at,0.2,0.953143672175718,0.899271042709337,,,,,,
AT1G10900,PIP5K7,260466_at,-0.1,0.959171010660004,-0.587066165488443,,,,,,
AT1G10920,LOV1,260464_at,-0.1,0.953143672175718,-0.95113281696211,,,,,,
AT1G10930,RECQL4A,260463_at,0.1,0.966726010498673,0.400223320073558,,,,,,
AT1G10950,TMN1,260482_at,0.1,0.958203969922427,0.734894578518652,,,,,,
AT1G10970,ZIP4,260462_at,-0.1,0.957569942940316,-0.749362743526726,,,,,,
AT1G10990,AT1G10990,260472_at,-0.1,0.957569942940316,-0.746897800288135,,,,,,
AT1G11000,MLO4,260483_at,-0.1,0.961520270268962,-0.512135249340739,,,,,,
AT1G11020,AT1G11020,260479_at,-0.2,0.953143672175718,-1.40960453310833,,,,,,
AT1G11040,AT1G11040,260478_at,-0.1,0.96680678484894,-0.397556041346015,,,,,,
AT1G11050,AT1G11050,260477_at,-0.2,0.953143672175718,-0.919856311276024,,,,0.8,0.4434352385327,2.1874554689871
AT1G11060,AT1G11060,260476_at,-0.2,0.954458871645888,-0.849729273054602,,,,,,
AT1G11080,scpl31,260475_at,-0.2,0.953143672175718,-1.53992904644879,,,,,,
AT1G11090,AT1G11090,260474_at,0.1,0.959171010660004,0.583794600865434,,,,,,
AT1G11125,AT1G11125,260470_at,-0.1,0.954253784789457,-0.859895928452287,,,,,,
AT1G11130,SUB,262451_at,0.1,0.959872450852672,0.557702483843283,,,,,,
AT1G11170,AT1G11170,262478_at,-0.2,0.953143672175718,-1.39816083532452,,,,,,
AT1G11190,ENDO1,262454_at,0.1,0.962312862935318,0.487927879575496,,,,,,
AT1G11210,AT1G11210,262452_at,0.5,0.953143672175718,2.81481028871648,,,,,,
AT1G11220,AT1G11220,262477_at,0.2,0.953143672175718,1.17681008313322,,,,,,
AT1G11250,SYP 125,262511_at,0.1,0.959171010660004,0.706492464625164,,,,,,
AT1G11260,STP1,262456_at,-0.5,0.954253784789457,-0.858383045231455,,,,,,
AT1G11270,AT1G11270,262510_at,-0.2,0.953143672175718,-1.14576955565355,,,,,,
AT1G11280,AT1G11280,262458_at,-0.2,0.953143672175718,-2.22400072275434,,,,,,
AT1G11290,PCMP-H40,262509_at,0.1,0.954253784789457,0.857277595035396,,,,,,
AT1G11303,AT1G11303,262508_at,0.1,0.960991140134083,0.522283451440144,,,,,,
AT1G11330,AT1G11330,262507_at,-0.1,0.970852086122508,-0.357604907049318,,,,,,
AT1G11360,AT1G11360,261828_at,-0.1,0.953143672175718,-0.886534767613303,,,,,,
AT1G11370,PME56,261849_at,-0.2,0.953143672175718,-1.27468005298496,,,,,,
AT1G11380,AT1G11380,261822_at,-0.1,0.959171010660004,-0.696849479628492,,,,-0.5,0.77369647165775,-1.05255168355764
AT1G11390,AT1G11390,261818_at,0.2,0.953143672175718,1.8707393436017,,,,,,
AT1G11400,PYM,261823_at,0.1,0.953143672175718,1.19577197128114,,,,,,
AT1G11420,DUF2,261820_at,0.1,0.953143672175718,1.03064631126179,,,,,,
AT1G11440,AT1G11440,261871_at,0.3,0.953143672175718,1.43203001160647,,,,,,
AT1G11480,AT1G11480,261827_at,-0.1,0.953143672175718,-1.01838116493993,,,,,,
AT1G11530,CXXS1,261821_at,-0.1,0.975605699697171,-0.285360250939327,,,,,,
AT1G11540,AT1G11540,261846_at,-0.1,0.953143672175718,-1.43529053332379,,,,,,
AT1G11545,XTH8,261825_at,-0.1,0.960991140134083,-0.53769998611719,,,,,,
AT1G11560,OST3A,261847_at,0.2,0.953143672175718,1.35091938808203,,,,,,
AT1G11570,NTL,261870_at,0.2,0.953143672175718,1.23868214985287,,,,,,
AT1G11580,ATPMEPCRA,261826_at,-0.2,0.953143672175718,-1.39345510933887,,,,,,
