Gene ID,Gene Name,Design Element,'mbf1c mutant' vs 'wild type' at '0 minute'.p-value,'mbf1c mutant' vs 'wild type' at '0 minute'.t-statistic,'mbf1c mutant' vs 'wild type' at '0 minute'.log2foldchange,'mbf1c mutant' vs 'wild type' at '20 minute'.p-value,'mbf1c mutant' vs 'wild type' at '20 minute'.t-statistic,'mbf1c mutant' vs 'wild type' at '20 minute'.log2foldchange,'mbf1c mutant' vs 'wild type' at '60 minute'.p-value,'mbf1c mutant' vs 'wild type' at '60 minute'.t-statistic,'mbf1c mutant' vs 'wild type' at '60 minute'.log2foldchange
AT5G08610,RH26,250529_at,0.953143672175718,1.66226401927127,0.5,NA,-0.815821910860966,-0.3,NA,0.832550390129508,0.3
AT5G08620,RH25,250538_at,0.953143672175718,1.07428849545262,0.2,NA,-0.87425752543029,-0.1,NA,0.438152794109808,0.1
AT5G08630,,250530_at,0.953143672175718,1.50536732725852,0.2,NA,-0.106142816099318,0,NA,-1.45957104032595,-0.2
AT5G08640,FLS1,250533_at,0.956044959703157,0.76387714566246,0.5,0.578598258600943,-1.36601801420861,-1,0.993716147701485,0.313141805386595,0.3
AT5G08650,,250531_at,0.990154294373614,0.0987279212556984,0,NA,-0.208515048412438,0,NA,-0.598541563083711,-0.1
AT5G08740,NDC1,245716_at,0.953143672175718,0.890522629592454,0.1,NA,-1.82427572102074,-0.3,NA,1.0311452850036,0.2
AT5G08750,,245682_at,0.990800099302854,0.0930636765499915,0,NA,1.67266651765086,0.3,NA,0.287509620580581,0.1
AT5G09220,AAP2,245891_at,0.974184524437451,0.308427898453166,0.1,NA,-0.327875523380577,-0.1,NA,-1.02255921525416,-0.4
AT5G09230,SRT2,245895_at,0.959171010660004,0.70138857117303,0.1,NA,-0.223501930436312,0,NA,-0.213882623381707,0
AT5G09240,,245930_at,0.998981210857292,-0.0053047247545677,0,NA,-1.30792847105229,-0.2,NA,0.454017582043293,0.1
AT5G09250,KIWI,245896_at,0.954458871645888,0.819104234647258,0.1,NA,-1.17802655384922,-0.2,NA,-1.08936332184757,-0.2
AT5G09270,,245893_at,0.958063966855152,0.739825837377636,0.2,NA,-0.0143813735566211,0,NA,-0.159692333681711,0
AT5G09280,,245931_at,0.992370160565946,0.069451986905703,0,NA,-2.22136752770976,-0.3,NA,0.424080469533274,0
AT5G09290,SAL4,245932_at,0.966726010498673,-0.401879162565644,-0.1,NA,-1.79297487702546,-0.2,NA,-1.08079937994586,-0.1
AT5G09300,,245884_at,0.953143672175718,2.27875026442884,0.3,NA,-1.45730736760715,-0.3,NA,-0.178147915291243,0
AT5G09310,,245894_at,0.972720867111913,-0.33093099035861,-0.1,NA,1.60125660759252,0.2,NA,0.105066314058621,0
AT5G09315,,245933_at,0.953143672175718,0.988692912301591,0.2,NA,-0.902454144335522,-0.1,NA,0.793376864795912,0.1
AT5G09330,NAC082,245934_at,0.953143672175718,-1.89631250836612,-0.2,NA,-1.25161212519373,-0.2,NA,0.872966712522714,0.1
AT5G09340,,245907_at,NA,0.601322895937224,0.1,NA,1.23947301778403,0.2,NA,0.244854545146017,0
AT5G09360,LAC14,245908_at,0.963964596032026,0.468971131233191,0.1,NA,-1.18766084708921,-0.1,NA,0.308891336885108,0.1
AT5G09370,,245892_at,NA,-0.784165637260215,-0.1,NA,-1.22160428191999,-0.1,NA,0.046671012241572,0
AT5G09380,,245909_at,0.961413675231247,-0.515615020213597,-0.1,NA,5.05492522415187,0.6,NA,0.800093385945224,0.1
AT5G09390,,245887_at,0.985691886562213,0.14688057590407,0,NA,-0.650775929988367,-0.1,NA,0.182272591234089,0.1
AT5G09400,POT7,245897_at,NA,0.720484883924691,0.1,NA,0.153455090875377,0,NA,-1.54072918901092,-0.2
AT5G09410,EICBP.B,245910_at,0.986190523318792,-0.142875262676501,0,NA,0.135556047579783,0,NA,0.509190021936923,0.1
AT5G09420,OM64,245879_at,0.954458871645888,-0.843762915602354,-0.2,NA,-0.495140572244409,-0.1,NA,0.0908041831845208,0
AT5G09430,,245880_at,NA,0.788662490517876,0.1,NA,-0.0586471036094778,0,NA,-0.885956805396653,-0.1
AT5G09440,EXL4,245885_at,0.953143672175718,-1.7259339412225,-0.2,NA,2.16756052277339,0.7,NA,-5.09529650537404,-0.6
AT5G09450,,245888_at,NA,-0.209477495151306,0,NA,1.90176029545717,0.3,NA,0.682065660161648,0.1
AT5G09460,BHLH143,245881_at,0.959171010660004,-0.672111053514417,-0.1,NA,5.9744899388891,0.9,NA,1.41549534670204,0.4
AT5G09470,PUMP6,245882_at,0.959171010660004,0.573571757820891,0.1,NA,0.814230405683114,0.1,NA,-0.71595357624724,-0.1
AT5G09480,,245889_at,0.953143672175718,-0.971173058883486,-0.2,NA,-0.333571259364344,0,NA,0.49626263418756,0.1
AT5G09490,RPS15B,245890_at,0.953143672175718,-0.944170212817119,-0.1,NA,0.377446117620531,0.1,NA,0.0188569209239039,0
AT5G09500,RPS15C,245883_at,0.953143672175718,1.30797068162807,0.1,NA,-1.01837279203086,-0.1,NA,-0.232359520129399,0
AT5G09510,RPS15D,245886_at,0.953143672175718,1.19317406210792,0.3,NA,-0.0115243739043009,0,NA,0.175180805924928,0
AT5G09520,PELPK2,250541_at,0.953143672175718,-1.02615932785947,-0.1,NA,-0.853917878323271,-0.1,NA,0.557175583496354,0.1
AT5G09530,PELPK1,250500_at,0.966875634816031,-0.394463275299037,-0.1,NA,-0.321586363814241,0,NA,-0.576094961064204,-0.2
AT5G09550,,250514_at,0.953143672175718,-1.05114437954127,-0.1,NA,-1.08121770303494,-0.2,NA,-1.06443887999526,-0.2
AT5G09570,,250515_at,0.953143672175718,-1.76154945462152,-0.2,NA,0.126064570852598,0,NA,0.908431091496688,0.2
AT5G09590,HSP70-10,250502_at,0.953143672175718,0.961684183407983,0.4,NA,1.04966724834968,0.3,NA,0.683092178058205,0.3
AT5G09620,,250516_at,0.966726010498673,0.412734268611748,0,NA,0.244123590729156,0,NA,-0.907430365444463,-0.1
AT5G09630,,250497_at,0.953143672175718,-1.7905139278623,-0.2,NA,0.519214319042585,0.1,NA,0.85028349992083,0.1
AT5G09640,SCPL19,250501_at,0.953143672175718,1.46302540832301,0.2,NA,-0.58525420480804,-0.1,NA,-0.249922887565953,0
AT5G09650,PPA6,250496_at,0.953143672175718,1.38151320089468,0.2,NA,-0.495248403208399,-0.1,NA,0.525486760475418,0.1
AT5G09660,PMDH2,250498_at,0.953143672175718,-1.17675190164469,-0.2,NA,0.117949234686044,0,NA,-0.233065192978719,0
AT5G09670,,250486_at,0.953143672175718,-1.47311015774848,-0.2,NA,0.772522085875737,0.2,NA,2.25601006121576,0.3
AT5G09690,ATMGT7,250487_at,0.984356637630244,0.164691034403948,0,NA,2.22554832997589,0.3,NA,0.597287188743365,0.1
AT5G09700,,250488_at,0.967591374490665,0.3864173531738,0.1,NA,0.184796070608136,0,NA,0.0157945188946633,0
AT5G09720,MRS2-8,250489_s_at,0.953143672175718,1.3095853140356,0.2,NA,0.752903681751091,0.1,NA,0.162408383710228,0
AT5G09730,BXL3,250499_at,0.953143672175718,-2.12352535445694,-0.3,NA,-2.29501210705984,-0.3,NA,1.43266974740219,0.2
AT5G09740,HAM2,250494_at,0.954253784789457,0.875514782372413,0.1,NA,1.41585070700579,0.2,NA,0.181617898961014,0
AT5G09760,,250490_at,0.96719139215615,0.391691099265286,0.1,NA,0.591698671494251,0.2,NA,-0.78008522475451,-0.2
AT5G09770,,250495_at,0.954458871645888,0.799034407312145,0.1,NA,-1.23127084382313,-0.2,NA,0.0296106051622414,0
AT5G09780,REM23,250491_at,NA,-0.253036934122444,0,NA,-0.713313730553772,-0.1,NA,-0.920092323552572,-0.1
AT5G09790,ATXR5,250492_at,0.974184460692411,0.309528629368708,0.1,NA,-0.899614441498392,-0.1,NA,-0.259636429960093,0
AT5G09800,PUB28,250493_at,NA,-0.298905904085712,0,NA,3.01609828529974,0.4,NA,1.69618837052482,0.4
AT5G09810,ACT7,AFFX-r2-At-Actin-3_s_at,0.953143672175718,-1.04895365698877,-0.1,NA,0.0725712673194374,0,NA,0.231274553539301,0
AT5G09820,PAP7,250503_at,0.953143672175718,1.90534734194385,0.3,NA,0.063060936388917,0,NA,-0.146715811247724,-0.1
AT5G09830,BOLA2,250454_at,NA,0.816888216433464,0.1,NA,-0.802903636851241,-0.1,NA,-1.52397396764243,-0.2
AT5G09840,,250504_at,0.980371265573574,0.25181599350607,0.1,NA,0.366416746172893,0.1,NA,-0.0657603066944735,0
AT5G09850,MED26C,250460_at,0.953143672175718,-1.58171146077344,-0.2,NA,-0.944664891612145,-0.2,0.849707720434985,-0.751094449120768,-0.3
AT5G09860,THO1,250459_at,0.956044959703157,0.76091789010822,0.1,NA,-2.215464336466,-0.4,NA,0.922798282459196,0.1
AT5G09870,CESA5,250505_at,0.965318319131204,0.437311792180628,0.1,NA,1.00213984859157,0.2,NA,0.78123220971465,0.1
AT5G09880,,250457_at,0.953143672175718,2.28179222020445,0.3,NA,0.960437991294415,0.2,NA,2.18090844437722,0.3
AT5G09890,,250513_at,0.953143672175718,-1.42259509984573,-0.2,NA,-0.340062996594239,0,NA,-0.511543625096678,-0.1
AT5G09900,EMB2107,250456_at,0.953143672175718,1.01891355482176,0.1,NA,-0.954242182297793,-0.2,NA,0.263264394234431,0
AT5G09920,NRPB4,250510_at,NA,-0.76571499706928,-0.1,NA,-0.978439291532386,-0.1,NA,-0.752452519009075,-0.1
AT5G09930,ABCF2,250506_at,NA,0.224929631240467,0,NA,-0.663405408249028,-0.1,NA,-1.0368215739276,-0.2
AT5G09940,,250507_at,0.953143672175718,1.23519766515693,0.2,NA,-1.70964547108,-0.3,NA,1.26062518896432,0.2
AT5G09950,PCMP-H35,250508_at,NA,0.308959807976493,0,NA,-0.296467929174998,0,NA,-1.63591258920841,-0.2
AT5G09960,,250511_at,NA,0.715312573026951,0.1,NA,-2.78446847747884,-0.3,NA,-0.362547470118045,0
AT5G09970,CYP78A7,250509_at,0.962312862935318,0.48133225974049,0.1,NA,-1.62732447275599,-0.2,NA,-0.875427450526176,-0.1
AT5G09980,PEP4,250455_at,0.953143672175718,-1.38474518441325,-0.2,NA,-0.638103511676203,-0.1,NA,1.14582464746226,0.2
AT5G09990,PEP5,250485_at,0.953143672175718,-2.09907905948855,-0.3,NA,0.206360560840667,0.1,NA,-1.4969919746003,-0.4
AT5G09995,,250512_at,0.953143672175718,1.00191116245023,0.1,NA,0.442541497717972,0.1,NA,-0.241794504001958,0
AT5G10010,HIT4,250461_at,0.953143672175718,1.52954852781334,0.4,NA,0.116462447549397,0.1,NA,1.53886908789422,0.4
AT5G10020,,250462_at,0.954253784789457,0.867285020327236,0.1,NA,1.1501602752415,0.2,NA,0.174590076320017,0
AT5G10030,TGA4,250463_at,0.953143672175718,-3.26513557739851,-0.4,NA,2.1615463719853,0.3,NA,-1.04123644214877,-0.1
AT5G10040,,250464_at,0.980616224714367,-0.236686526098249,0,NA,-0.496390842933559,-0.1,NA,-1.0128475825762,-0.1
AT5G10070,,250465_at,NA,0.279290124275828,0,NA,-2.08943012402246,-0.3,NA,0.159701385968828,0
AT5G10090,TPR13,250466_at,0.96502227053573,-0.443526227814016,-0.1,NA,0.535329452305083,0.1,NA,0.191006101854881,0
AT5G10100,TPPI,250467_at,0.953143672175718,1.24046070539576,0.2,NA,0.511742451618668,0.1,NA,0.141185191214774,0.1
AT5G10120,EIL4,250468_at,NA,0.845173564256549,0.1,NA,-0.767833032467121,-0.1,NA,1.07624077138021,0.1
AT5G10130,DFC,250469_at,0.953143672175718,-2.54567916080634,-0.4,NA,-2.94592795761166,-0.5,NA,1.6632539847536,0.3
AT5G10140,FLC,250476_at,0.953143672175718,-1.24711310352934,-0.4,NA,-2.44235151805756,-0.7,NA,-3.67472523953486,-0.9
AT5G10160,,250470_at,0.953143672175718,2.0337921907462,0.3,NA,-0.712858226921668,-0.1,NA,0.321000933960967,0.1
AT5G10170,IPS3,250471_at,0.961520270268962,-0.514030559791837,-0.1,NA,1.44956580356434,0.3,NA,-0.203907448471947,0
AT5G10180,SULTR2;1,250475_at,0.977025566127946,-0.276688990789788,0,NA,1.08352341200502,0.4,NA,-1.13297006835489,-0.3
AT5G10190,,250477_at,0.960991140134083,-0.521209138730058,-0.1,NA,-0.290086326173057,0,NA,0.456364382266764,0.1
AT5G10210,,250472_at,0.996204240714584,-0.037651076891761,0,NA,0.205786228075773,0,NA,-1.75418459336778,-0.2
AT5G10220,ANN6,250473_at,NA,-0.170679052913182,0,NA,-0.347164080664049,0,NA,1.41724245562372,0.2
AT5G10230,ANNAT7,250474_at,NA,-0.232518720092077,0,NA,-0.402904947804335,0,NA,0.529656419400397,0.1
AT5G10240,ASN3,250484_at,0.953143672175718,1.99801522426357,0.4,NA,-0.971072549991241,-0.2,NA,0.661276291833286,0.1
AT5G10250,DOT3,250478_at,0.953143672175718,-1.55137462572916,-0.8,NA,1.06557809474431,0.5,NA,-1.49659982900044,-0.6
AT5G10260,RABH1E,250479_at,0.953143672175718,1.48148002249311,0.2,NA,-2.10789548625505,-0.3,NA,1.60731982417874,0.2
AT5G10270,CDKC-1,250451_at,0.954458871645888,-0.782457018118764,-0.1,NA,0.513305759210125,0.1,NA,-0.614815564818144,-0.1
AT5G10280,MYB92,250450_at,0.97479449478745,-0.301781777607295,0,NA,-0.298043804863824,0,NA,-0.128882930998469,0
AT5G10290,,250480_at,0.989399323749879,0.104923791258865,0,NA,1.61126947827288,0.2,NA,-0.815492262632231,-0.1
AT5G10300,HNL,250483_at,0.953143672175718,-1.47937421077965,-0.2,NA,0.615998156640507,0.1,NA,-1.63502833153655,-0.3
AT5G10310,,250481_at,0.972874343397927,-0.326201503362974,-0.1,NA,2.13597670077366,0.4,NA,1.44184136219481,0.3
AT5G10320,,250482_at,0.988992904388303,0.10632881180964,0,NA,0.963181140801664,0.2,NA,-1.62311896722685,-0.3
AT5G10350,PABN3,250436_at,0.954253784789457,0.857104044621708,0.1,NA,-0.48099911981302,-0.1,NA,0.824664070154204,0.2
AT5G10360,RPS6B,250440_at,0.953143672175718,1.18083122173143,0.2,NA,-0.414776874585367,-0.1,NA,0.707277548199855,0.1
AT5G10380,ATL55,250435_at,0.981275779190634,0.223436529242047,0.1,NA,1.49519714245774,0.4,NA,0.257552885594064,0.1
AT5G10390,HTR2,250434_at,0.953143672175718,2.55792198483915,0.4,NA,-1.96962528808784,-0.5,NA,-0.549243805418109,-0.2
AT5G10400,HTR2,250433_at,0.953143672175718,1.94705167286733,0.3,NA,-0.92669505250843,-0.2,NA,-0.56162997763381,-0.2
AT5G10420,DTX26,250432_at,NA,0.135742492753268,0,NA,-1.55240248006454,-0.2,NA,0.657489409683526,0.1
AT5G10430,AGP4,250437_at,0.953143672175718,-0.937104960317285,-0.2,NA,0.919046236270566,0.3,NA,-2.35427305517585,-0.5
AT5G10440,CYCD4-2,250431_at,NA,0.653977220094492,0.1,NA,-0.920213108223832,-0.1,NA,-0.290305462549466,0
AT5G10450,GRF6,250439_at,0.953143672175718,-1.00462166740192,-0.2,NA,-0.418800654621143,-0.1,NA,-0.293851405930554,-0.1
AT5G10460,,250430_at,0.982301079442021,0.200657475472162,0,NA,-1.40391601185299,-0.2,NA,0.286697050267243,0
AT5G10470,KCA1,250429_at,0.959171010660004,0.616086954588162,0.1,NA,-0.158184429430489,0,NA,-0.990538783515856,-0.2
AT5G10480,PAS2,250428_at,NA,0.511140227749307,0.1,NA,0.330474430233803,0.1,NA,-1.23447287390096,-0.2
AT5G10490,MSL2,250442_at,NA,-0.198248723622143,0,NA,-0.11473297905163,0,NA,0.237939208876651,0
AT5G10500,NET2C,250427_at,NA,-0.583743251299934,-0.1,NA,-1.19040521946293,-0.1,NA,-0.206663795650911,0
AT5G10510,AIL6,250426_at,0.959171010660004,-0.696133698812559,-0.1,NA,-0.687644178019767,-0.1,NA,-1.13360939418,-0.1
AT5G10520,RBK1,250443_at,0.953143672175718,-1.08407106838734,-0.1,NA,-0.737475924483682,-0.1,NA,0.129280297657948,0
AT5G10530,LECRK91,250425_at,0.953143672175718,1.38562629094863,0.2,NA,-0.450013633181641,0,NA,0.399218865596003,0
AT5G10540,CYOP,250441_at,0.960991140134083,0.533586871718662,0.1,NA,-0.442569562515706,-0.1,NA,0.573192918931932,0.1
AT5G10550,GTE2,250424_at,0.953143672175718,-2.52675822112204,-0.4,NA,-1.6495542065159,-0.3,NA,1.36339377160411,0.4
AT5G10560,BXL6,250444_at,0.953143672175718,2.36078459762473,0.3,NA,-0.703091747259633,-0.1,NA,0.539375186753679,0.1
AT5G10580,,250438_at,0.953143672175718,-2.81330197263751,-0.4,NA,-0.427821889227146,-0.1,NA,-1.23626726037413,-0.2
AT5G10620,,250453_at,0.954458871645888,-0.797872439753209,-0.1,NA,-1.51596281665764,-0.2,NA,-1.63711274663533,-0.2
AT5G10630,,250452_at,0.953143672175718,2.0738318261465,0.2,NA,-0.604095061333741,-0.1,NA,-0.010951186311687,0
AT5G10650,,246012_at,0.982301079442021,-0.199469277581412,0,NA,0.746075950556506,0.1,NA,0.896442616658925,0.2
AT5G10660,,246013_at,0.959171010660004,-0.612341533250356,-0.1,NA,-0.930884585495856,-0.1,NA,-0.346741951949805,0
AT5G10680,,246014_at,0.959171010660004,0.657776976199116,0.1,NA,0.146884893682916,0,NA,0.678641444945474,0.1
AT5G10690,CBSPPR1,246019_at,0.990800099302854,-0.0889564021562835,0,NA,0.482689378639652,0.1,NA,-0.961013887359921,-0.2
AT5G10695,,246018_at,0.992232859748639,-0.0701997005978238,0,0.530176838013188,-1.47167603153263,-0.7,0.778812731887343,-0.990399418794263,-0.6
AT5G10700,,246015_at,0.953143672175718,-2.1833932708336,-0.3,NA,-1.73952663071043,-0.2,NA,-1.41318316338853,-0.2
AT5G10710,,246020_at,0.959171010660004,-0.600860800480304,-0.1,NA,-0.82879798240926,-0.1,NA,-2.85560500325364,-0.4
AT5G10720,AHK5,246016_at,NA,-1.47073983930554,-0.1,NA,-1.66803398885951,-0.2,NA,0.369120950360705,0.1
AT5G10730,,246017_at,0.953143672175718,1.1053146641297,0.2,NA,-0.328772893440415,0,NA,0.886711821379045,0.2
AT5G10740,,250400_at,0.954458871645888,-0.835255476756495,-0.2,NA,1.19141396688998,0.2,NA,0.30532411725046,0
AT5G10750,,250399_at,0.959171010660004,-0.718612387283922,-0.1,NA,2.75044846294097,0.8,NA,2.8037783676007,0.7
AT5G10760,AED 1.00,250445_at,0.975219922084204,0.29563132460534,0.2,0.950390338747482,0.439737959858502,0.3,NA,-0.746717877986629,-0.2
AT5G10770,,250446_at,0.953143672175718,-2.05729256298201,-0.3,NA,-0.847198060792252,-0.2,NA,-1.2304903293575,-0.2
AT5G10780,,250401_at,0.953143672175718,0.906622300470246,0.1,NA,-0.187050900814691,0,NA,1.53405665931432,0.3
AT5G10790,UBP22,250405_at,NA,1.67209549560856,0.2,NA,3.63982224136211,0.5,NA,1.53617580851841,0.3
AT5G10800,,250447_at,NA,-0.628679127306491,-0.1,NA,0.279466790215418,0,NA,1.76912034578197,0.2
AT5G10810,ATER,250406_at,0.969555080360983,0.368016600669041,0,NA,-0.498480843392327,-0.1,NA,-0.607135105390539,-0.1
AT5G10820,,250448_at,0.961737379567544,0.50065594320466,0.1,NA,-0.308767790007027,0,NA,-1.21625444911592,-0.2
AT5G10830,,250449_at,0.953143672175718,-1.15129538686507,-0.1,NA,0.0129326549081164,0,NA,1.24188004292358,0.2
AT5G10840,TMN8,250422_at,0.960991140134083,0.528375866340277,0.1,NA,-1.01348487746489,-0.2,NA,0.292616156757528,0
AT5G10860,CBSX3,250409_at,0.961737379567544,-0.50388537700802,-0.1,NA,-0.127475490636302,0,NA,-0.185346538695407,0
AT5G10870,CM2,250407_at,0.984356637630244,-0.156126357185199,0,NA,-0.748706517717291,-0.1,NA,-0.656038681895909,-0.2
AT5G10880,,250392_at,0.969555080360983,-0.368299261646166,0,NA,0.525710028972413,0.1,NA,1.26693679112199,0.1
AT5G10900,,250393_at,0.981275779190634,0.22175316651697,0,NA,-0.54537102395947,-0.1,NA,1.01165483073807,0.2
AT5G10910,,250394_at,0.953143672175718,1.90349392658048,0.4,NA,-0.327223458893046,-0.1,NA,0.451213706953943,0.1
AT5G10920,,250403_at,0.953143672175718,0.926039299788126,0.2,NA,-1.04642256692956,-0.3,NA,0.476516928720486,0.1
AT5G10930,CIPK5,250408_at,0.957440716376245,-0.752498801293623,-0.2,NA,0.915099531689774,0.2,NA,-0.519387124996019,-0.1
AT5G10940,,250402_at,0.967591374490665,0.390281675825911,0.1,NA,-0.118965524810065,0,NA,-0.14492737634597,0
AT5G10950,,250395_at,0.953143672175718,2.28471882494824,0.4,NA,1.06584163964978,0.2,NA,0.154023396826422,0
AT5G10960,CAF1-10,250404_at,0.970852086122508,-0.355389961146393,0,NA,0.666896396020838,0.1,NA,-0.320872451441738,0
AT5G10970,,250396_at,0.953143672175718,-1.417031576604,-0.2,NA,1.13994764244992,0.2,NA,-2.33470177445582,-0.3
AT5G10980,HTR8,250397_at,0.953143672175718,0.924276799768029,0.1,NA,0.0539760550393178,0,NA,1.55586927690949,0.3
AT5G11000,,250398_at,0.998414323661061,-0.0116820645032488,0,NA,2.34423000079929,0.5,NA,4.64455363309943,0.6
AT5G11010,,250410_at,NA,-0.0576549866615474,0,NA,-0.984832140217247,-0.2,NA,-1.52020448894847,-0.3
AT5G11020,,245898_at,0.960040916962731,0.550631660968097,0.1,NA,-0.858422174965834,-0.1,NA,-0.21791992418996,-0.1
AT5G11030,ALF4,245899_at,0.953143672175718,-2.22913714526554,-0.3,NA,-0.147005605987463,0,NA,-1.95227719457018,-0.3
AT5G11040,TRS120,245900_at,0.953143672175718,0.961754402621604,0.1,NA,-0.653328813943958,-0.1,NA,0.96454244831674,0.1
AT5G11050,MYB64,245847_at,NA,1.52176555946798,0.1,NA,-1.7286690794866,-0.3,NA,2.21213524488352,0.2
AT5G11060,KNAT4,245901_at,0.953143672175718,1.8561949555975,0.3,NA,-1.02810579709076,-0.2,NA,-0.41538118174282,-0.1
AT5G11070,,245906_at,0.953143672175718,1.14664573712664,0.4,NA,5.71609924212703,1.1,NA,2.52179103572849,0.8
AT5G11080,,245902_at,NA,-0.335768408566635,0,NA,-2.22393788480703,-0.4,NA,0.386830306699058,0.1
AT5G11090,,245905_at,0.953143672175718,-2.31883494628115,-0.5,NA,0.348214494018574,0.1,0.893202055692102,-0.635726839534783,-0.3
AT5G11100,SYTD,245903_at,0.987919998074416,-0.127084802829703,0,NA,-0.3699542253668,-0.1,NA,-1.30855252411277,-0.3
AT5G11110,SPS2,245904_at,0.953143672175718,-1.92986549304322,-0.2,NA,0.445513604550568,0.1,NA,-1.37554851936457,-0.5
AT5G11130,,250411_at,0.953143672175718,-2.21605877797092,-0.2,NA,-0.142184980926008,0,NA,0.85267298706172,0.1
AT5G11150,ATVAMP713,250412_at,0.953143672175718,1.16838421616291,0.3,NA,-0.464352096982638,-0.2,NA,0.376506818025529,0.1
AT5G11160,APT5,250413_at,0.971914438472513,0.333296051881336,0.1,NA,-2.35446122868965,-0.4,NA,-1.98558741723469,-0.4
AT5G11180,GLR2.6,250414_at,NA,-0.147023303350893,0,NA,-0.0564581067010187,0,NA,0.385126240007057,0
AT5G11210,GLR2.5,250415_at,NA,-0.384352361532181,0,NA,-0.716581100491095,-0.1,NA,-0.299232582123184,0
AT5G11220,,250416_at,NA,1.34987688486706,0.1,NA,0.868071015329744,0.1,NA,0.0765823145088587,0
AT5G11230,,250417_at,0.953143672175718,1.46395804643166,0.3,NA,-0.304162973427694,-0.1,NA,-0.421828057429948,-0.1
AT5G11240,,250418_at,0.958063966855152,0.740388183793687,0.3,NA,-0.706662299047602,-0.2,NA,0.246791205055993,0.1
AT5G11250,,250419_at,0.996204240714584,0.045253006319658,0,NA,-0.420809008826903,-0.1,NA,0.283608315055193,0
AT5G11260,HY5,250420_at,0.961413675231247,-0.516227795831645,-0.1,NA,-3.03813227524758,-0.5,NA,-1.09826980402368,-0.4
AT5G11270,OCP3,250421_at,0.954458871645888,0.850801352476329,0.1,NA,-1.10536349677108,-0.1,NA,0.575333572397138,0.1
AT5G11280,,250368_at,0.996204240714584,0.0419600387137562,0,NA,-0.0707520124642483,0,NA,-0.486670897649667,-0.1
AT5G11290,,250387_at,0.961262314216216,-0.518629555641888,-0.1,NA,-2.01055426892152,-0.2,NA,0.417890230919385,0.1
AT5G11300,CYCA2-2,250369_at,0.953143672175718,1.73328552012807,0.2,NA,-0.259552196631547,0,NA,-1.83148113045595,-0.2
AT5G11310,,250388_at,0.977179690013759,-0.273828171068508,0,NA,0.319296423673693,0,NA,0.712980375633189,0.1
AT5G11320,YUC4,250389_at,0.963964596032026,-0.458370959857255,-0.1,NA,0.24426531512442,0,NA,-0.260966604938186,0
AT5G11340,,250390_at,0.962312862935318,0.492447703927445,0.1,NA,1.04947003509176,0.2,NA,-0.616700885847407,-0.1
AT5G11350,,250359_at,0.963964596032026,0.461082317625112,0.1,NA,-0.55049966548546,-0.1,NA,-0.220088298734505,0
AT5G11360,,250360_at,NA,-0.849859318082607,-0.1,NA,0.520216246216698,0.1,NA,0.164307844093565,0
AT5G11370,,250361_at,0.953143672175718,-2.07092079369422,-0.2,NA,0.448076587366385,0.1,NA,0.498271052584233,0.1
AT5G11380,DXPS3,250362_at,0.959171010660004,-0.727688680086181,-0.1,NA,0.129990322649045,0,NA,0.0506406114664726,0
AT5G11390,WIT1,250363_at,0.953143672175718,-1.24424635571782,-0.2,NA,-0.562262549890575,-0.1,NA,-0.568829780369403,-0.1
AT5G11400,,250364_at,0.988181209534816,-0.113110801556447,0,NA,1.09124640806668,0.1,NA,0.335784735241898,0
AT5G11410,,250365_at,NA,0.505272096993307,0.1,NA,-0.688297287393252,-0.1,NA,-0.788559865450819,-0.1
AT5G11420,,250366_at,0.954253784789457,-0.863923495896822,-0.3,NA,1.01596995495553,0.3,0.849707720434985,-0.730563815177282,-0.3
AT5G11430,,250370_at,0.982301079442021,0.204594252352717,0,NA,-1.53882185396325,-0.3,NA,0.823200128566157,0.1
AT5G11450,,250371_at,NA,0.679110879801524,0.1,NA,-1.08420832867844,-0.2,NA,0.338596549900049,0.1
AT5G11460,FLZ10,250372_at,0.953143672175718,1.4016139532655,0.2,NA,-0.828482213993533,-0.1,NA,-0.953893102201471,-0.2
AT5G11470,,250373_at,NA,0.117803361303514,0,NA,-2.76953739951819,-0.3,NA,0.351638129796985,0
AT5G11480,,250383_at,NA,1.90525605563226,0.2,NA,-1.42278006703981,-0.2,NA,-0.203597540551922,0
AT5G11490,,250352_at,NA,-0.357774844826637,0,NA,0.299120017280604,0,NA,0.253179798405293,0
AT5G11500,,250384_at,NA,0.129703901042796,0,NA,-0.063740962357199,0,NA,-0.0418188191762344,0
AT5G11510,MYB3R4,250386_at,0.953143672175718,1.58487913323009,0.3,NA,-0.774547148251347,-0.3,NA,0.729904656210499,0.1
AT5G11520,ASP3,250385_at,NA,0.277646488750049,0,NA,-1.35795020880253,-0.3,NA,0.682089409290637,0.1
AT5G11530,EMF1,250374_at,0.954458871645888,0.781823940289431,0.1,NA,-0.477204314593976,-0.1,NA,0.251908763356259,0
AT5G11540,GULLO3,250375_at,0.984356637630244,-0.162279324273662,0,NA,-1.28609309812342,-0.1,NA,-0.3345074522502,0
AT5G11550,,250376_at,0.953143672175718,2.68965285894018,0.4,NA,0.322367495975288,0.1,NA,-0.263843605987197,-0.1
AT5G11560,,250377_at,0.953143672175718,1.73956961866761,0.2,NA,0.309948785804012,0.1,NA,0.397731604673273,0.1
AT5G11570,NPF1.3,250378_at,0.989058963533673,-0.105733804418862,0,NA,-0.866712741371064,-0.1,NA,0.801563277585416,0.1
